dbn,school_name,school_type,enrollment,rigor_instruction_rating,collab_teachers_rating,support_environ_rating,effective_lead_rating,fam_comm_ties_rating,trust_rating,student_achieve_rating,pct_pos_rigor_instruction,pct_pos_collab_teachers,pct_pos_supportive_environ,pct_pos_effective_lead,pct_pos_fam_comm_ties,pct_pos_trust,qr_challenge_curriculum,qr_effective_teaching_learning,qr_assess_student_learning,qr_high_expectations,qr_teacher_collab,qr_dates_of_review,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,yrs_principal_exp,pct_teachers_>=3_yrs_exp,student_attendance_rate,pct_chronic_absent,teacher_attendance_rate,sqr_rating,borough
10X095,P.S. 095 Sheila Mencher,K-8,1230,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.77,0.75,0.69,0.77,0.93,0.83,0.5,1.0,1.0,0.5,0.5,March 2018,0.162,0.216,0.074,0.869,0.251,0.769,0.059,0.164,0.715,0.042,12.1,0.724,0.91,0.326,0.962,5.0,bronx
10X118,J.H.S. 118 William W. Niles,Middle,1105,0.75,0.5,0.5,0.5,0.25,0.5,0.75,0.68,0.62,0.63,0.68,0.83,0.77,1.0,1.0,1.0,1.0,0,March 2017,0.124,0.225,0.079,0.882,0.214,0.774,0.157,0.2,0.607,0.023,9.6,0.774,0.91,0.297,0.965,2.0,bronx
10X141,Riverdale / Kingsbridge Academy (Middle School / H,Middle,785,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.77,0.8,0.64,0.8,0.88,0.83,1.0,1.0,1.0,0.5,1,March 2018,0.064,0.178,0.059,0.457,0.113,0.371,0.071,0.089,0.538,0.28,12.1,0.85,0.947,0.137,0.967,4.0,bronx
10X159,P.S. 159 Luis Munoz Marin Biling,Elementary,194,0.75,1.0,0.75,0.75,1.0,1.0,0.5,0.97,1,0.96,0.99,0.98,1,0.0,0.0,1.0,0.5,1,February 2017,0.309,0.17,0.005,0.935,0.268,0.861,0,0.119,0.856,0.015,12.6,0.867,0.909,0.382,0.96,7.0,bronx
10X205,P.S. 205 Fiorello LaGuardia,Elementary,935,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.79,0.81,0.74,0.78,0.95,0.89,1.0,1.0,1.0,1.0,1,March 2018,0.245,0.214,0.059,0.946,0.203,0.889,0.019,0.121,0.798,0.055,2.9,0.831,0.922,0.296,0.956,5.0,bronx
10X206,I.S. 206 Ann Mersereau,Middle,229,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.83,0.89,0.75,0.94,0.96,0.92,1.0,1.0,1.0,1.0,1,January 2017,0.354,0.293,0.179,0.963,0.323,0.9,0.026,0.127,0.83,0.009,2.9,1,0.903,0.348,0.923,7.0,bronx
10X225,Theatre Arts Production Company School,Middle,192,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.73,0.73,0.63,0.79,0.89,0.86,1.0,1.0,1.0,1.0,1,March 2018,0.078,0.198,0.047,0.886,0.219,0.786,0.026,0.219,0.729,0.021,7.4,0.66,0.929,0.228,0.97,5.0,bronx
10X226,P.S. 226,Elementary,414,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.72,0.68,0.65,0.74,0.92,0.81,1.0,1.0,0.5,1.0,0.5,March 2018,0.285,0.205,0.051,0.944,0.278,0.855,0.005,0.222,0.766,0,16.9,0.486,0.937,0.191,0.974,4.0,bronx
10X228,Jonas Bronck Academy,Middle,270,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.91,0.93,0.8,0.97,0.94,0.92,0.5,0.5,1.0,0.5,1,April-19,0.07,0.185,0,0.837,0.093,0.744,0.067,0.144,0.759,0.019,6.9,0.714,0.981,0.022,0.991,7.0,bronx
10X243,West Bronx Academy for the Future,Middle,282,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.77,0.81,0.64,0.82,0.92,0.88,1.0,0.0,0.0,1.0,1,February 2017,0.138,0.262,0.089,0.923,0.188,0.819,0.007,0.202,0.784,0,15.1,0.74,0.936,0.198,0.967,5.0,bronx
10X244,The New School for Leadership and Journalism,Middle,748,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.88,0.9,0.83,0.94,0.9,0.93,1.0,1.0,1.0,0.5,1,"May 19, 2015",0.233,0.223,0.08,0.888,0.242,0.785,0.033,0.106,0.837,0.016,5.3,0.672,0.924,0.254,0.965,6.0,bronx
10X246,P.S. 246 Poe Center,Elementary,683,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.7,0.66,0.67,0.64,0.94,0.78,1.0,0.0,1.0,0.5,1,May 2017,0.381,0.217,0.066,0.95,0.24,0.87,0.025,0.07,0.864,0.037,1.9,0.726,0.916,0.311,0.955,4.0,bronx
10X254,I.S. 254,Middle,493,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.77,0.79,0.68,0.82,0.91,0.88,0.0,0.0,1.0,0.5,1,March 2017,0.373,0.274,0.11,0.93,0.245,0.854,0.024,0.158,0.807,0.006,0.9,0.579,0.917,0.296,0.968,5.0,bronx
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,1031,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.88,0.92,0.84,0.94,0.97,0.95,1.0,1.0,0.5,1.0,0.5,April 2018,0.274,0.204,0.089,0.953,0.365,0.86,0.033,0.16,0.796,0.002,6.9,0.725,0.936,0.214,0.963,7.0,bronx
10X280,P.S./M.S. 280 Mosholu Parkway,K-8,816,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.84,0.9,0.72,0.88,0.93,0.89,1.0,1.0,1.0,0.5,0.5,January-19,0.17,0.304,0.083,0.889,0.214,0.803,0.096,0.076,0.771,0.051,12.4,0.788,0.917,0.302,0.958,5.0,bronx
10X291,P.S. 291,Elementary,601,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.9,0.95,0.88,0.96,0.97,0.98,1.0,1.0,1.0,0.5,1,October-18,0.286,0.181,0.075,0.933,0.253,0.862,0.007,0.075,0.915,0.003,16.9,0.913,0.908,0.341,0.935,7.0,bronx
10X306,P.S. 306,Elementary,651,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.82,0.83,0.72,0.81,0.94,0.9,1.0,0.0,0.0,1.0,0,December 2016,0.163,0.212,0.057,0.939,0.258,0.874,0.014,0.252,0.727,0.006,9.7,0.906,0.921,0.289,0.969,5.0,bronx
10X307,Luisa Pineiro Fuentes School of Science and Discov,Elementary,342,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.8,0.86,0.73,0.85,0.95,0.91,1.0,1.0,1.0,1.0,1,November 2016,0.421,0.213,0.056,0.891,0.281,0.792,0.056,0.053,0.874,0.018,7.4,0.667,0.948,0.131,0.974,5.0,bronx
10X308,Bronx Dance Academy School,Middle,271,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7,0.86,0.68,0.86,0.9,0.87,1.0,1.0,1.0,1.0,1,December 2016,0.063,0.225,0.037,0.892,0.21,0.779,0.015,0.192,0.782,0.011,11.8,0.81,0.926,0.255,0.971,5.0,bronx
10X310,P.S. 310 Marble Hill,Elementary,606,1.0,0.75,1.0,0.75,1.0,0.75,0.75,0.84,0.83,0.84,0.86,0.95,0.87,0.5,0.5,1.0,0.5,0.5,January-19,0.158,0.182,0.028,0.876,0.305,0.799,0.021,0.101,0.85,0.025,12.5,0.764,0.931,0.236,0.963,6.0,bronx
10X315,P.S. 315 Lab School,K-8,230,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.81,0.92,0.76,0.91,0.94,0.91,0.5,1.0,0.5,0.5,0.5,"May 6, 2015",0.135,0.213,0.057,0.918,0.187,0.839,0.017,0.143,0.83,0.004,7.8,0.867,0.924,0.255,0.964,6.0,bronx
10X331,The Bronx School of Young Leaders,Middle,434,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.84,0.91,0.71,0.93,0.93,0.93,0.5,1.0,1.0,0.5,0.5,April 2017,0.205,0.256,0.101,0.914,0.219,0.832,0.014,0.265,0.714,0.002,10.9,0.676,0.941,0.174,0.958,6.0,bronx
10X340,P.S. 340,Elementary,575,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.88,0.96,0.89,0.94,0.96,0.99,0.5,0.5,0.5,0.5,0.5,December-18,0.313,0.283,0.125,0.897,0.334,0.79,0.017,0.078,0.877,0.021,4.9,0.878,0.913,0.349,0.962,7.0,bronx
10X342,International School for Liberal Arts,Middle,147,0.5,1.0,1.0,0.75,0.75,0.75,0.75,0.85,0.84,0.81,0.89,0.91,0.88,1.0,0.0,0.0,1.0,1,January 2018,0.776,0.102,0.007,0.926,0.388,0.762,0.007,0,0.993,0,7.4,0.773,0.952,0.077,0.975,5.0,bronx
10X344,Ampark Neighborhood,Elementary,343,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.89,0.95,0.89,0.93,0.97,0.96,1.0,1.0,1.0,1.0,1,February 2018,0.041,0.245,0.058,0.478,0.114,0.344,0.038,0.128,0.627,0.166,1.9,0.654,0.94,0.145,0.966,7.0,bronx
10X360,P.S. 360,Elementary,384,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.92,0.93,0.93,0.85,0.93,0.91,1.0,1.0,1.0,1.0,1,May 2017,0.203,0.232,0.102,0.885,0.224,0.818,0.023,0.109,0.833,0.029,4.9,0.675,0.912,0.373,0.964,5.0,bronx
10X363,Academy For Personal Leadership And Excellence,Middle,582,0.75,0.75,0.75,1.0,0.75,1.0,0.5,0.85,0.93,0.77,0.95,0.92,0.94,0.5,1.0,1.0,0.5,1,May 2018,0.314,0.278,0.065,0.935,0.218,0.84,0.019,0.107,0.854,0.012,9.1,0.864,0.928,0.237,0.958,6.0,bronx
10X368,In-Tech Academy (M.S. / High School 368),Middle,480,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.81,0.78,0.69,0.8,0.87,0.84,0.5,1.0,1.0,0.5,1,June 2018,0.213,0.2,0.079,0.828,0.235,0.717,0.031,0.071,0.863,0.025,4.1,0.886,0.929,0.21,0.962,5.0,bronx
10X382,"Elementary School for Math, Science, and Technolog",Elementary,278,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.87,0.91,0.85,0.93,0.93,0.94,1.0,1.0,1.0,1.0,1,January 2017,0.291,0.187,0.014,0.97,0.342,0.91,0.007,0.223,0.763,0,11.1,0.944,0.919,0.266,0.966,5.0,bronx
10X386,School for Environmental Citizenship,Elementary,533,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.83,0.76,0.76,0.79,0.91,0.82,1.0,1.0,1.0,1.0,1,January 2017,0.37,0.193,0.019,0.974,0.386,0.91,0.002,0.122,0.863,0.013,5.6,0.725,0.937,0.212,0.966,4.0,bronx
10X390,M.S. 390,Middle,539,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.84,0.87,0.72,0.92,0.96,0.89,1.0,1.0,0.0,1.0,1,February-19,0.278,0.263,0.095,0.933,0.351,0.833,0.011,0.128,0.855,0.004,19.9,0.5,0.951,0.131,0.963,6.0,bronx
10X391,The Angelo Patri Middle School,Middle,475,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.62,0.59,0.56,0.62,0.89,0.75,1.0,0.0,0.0,1.0,1,May 2018,0.356,0.267,0.088,0.952,0.333,0.899,0.019,0.229,0.733,0.011,0.2,0.729,0.918,0.246,0.949,4.0,bronx
10X396,P.S. 396,Elementary,255,0.75,1.0,1.0,1.0,1.0,1.0,0.5,0.84,0.93,0.82,0.93,0.95,0.94,1.0,1.0,1.0,0.5,0.5,December-18,0.227,0.373,0.024,0.928,0.318,0.847,0.012,0.184,0.796,0.004,8.6,0.661,0.942,0.186,0.97,7.0,bronx
10X447,Creston Academy,Middle,459,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.85,0.88,0.77,0.92,0.92,0.92,1.0,1.0,0.5,0.5,0.5,"March 16, 2015",0.298,0.192,0.013,0.952,0.292,0.854,0.017,0.111,0.852,0.011,4.1,0.59,0.939,0.2,0.972,6.0,bronx
10X459,East Fordham Academy for the Arts,Middle,296,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.62,0.56,0.68,0.65,0.86,0.87,1.0,0.0,1.0,1.0,1,"January 14, 2015",0.291,0.28,0.108,0.948,0.297,0.865,0.024,0.182,0.757,0.017,.,0.64,0.897,0.323,0.96,4.0,bronx
11X016,P.S. 016 Wakefield,Elementary,307,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.84,0.88,0.84,0.88,0.94,0.91,1.0,1.0,1.0,1.0,1,April 2018,0.117,0.257,0.088,0.817,0.215,0.752,0.055,0.459,0.381,0.029,1.9,0.964,0.892,0.428,0.97,5.0,bronx
11X019,P.S. 019 Judith K. Weiss,K-8,520,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.83,0.87,0.71,0.91,0.94,0.89,1.0,1.0,0.5,1.0,0.5,December 2016,0.094,0.167,0,0.439,0.075,0.344,0.033,0.063,0.267,0.612,11.1,0.941,0.942,0.165,0.968,5.0,bronx
11X021,P.S. 021 Philip H. Sheridan,Elementary,647,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0.71,0.79,0.69,0.8,0.88,0.85,1.0,0.0,0.0,1.0,1,April 2017,0.107,0.223,0.121,0.884,0.304,0.819,0.032,0.618,0.3,0.015,17,0.878,0.904,0.354,0.952,3.0,bronx
11X041,P.S. 041 Gun Hill Road,Elementary,862,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.84,0.89,0.82,0.93,0.93,0.94,0.5,1.0,0.5,0.5,0.5,26-Jan-16,0.116,0.196,0.074,0.906,0.268,0.833,0.021,0.497,0.45,0.028,0.9,0.738,0.903,0.378,0.96,6.0,bronx
11X068,P.S. 068 Bronx,Elementary,625,0.5,0.5,0.5,0.75,0.75,0.5,1.0,0.7,0.7,0.73,0.76,0.94,0.83,0.0,1.0,1.0,1.0,1,January 2017,0.016,0.266,0.093,0.719,0.125,0.659,0.014,0.757,0.198,0.011,2.9,0.795,0.917,0.292,0.957,4.0,bronx
11X076,P.S. 076 The Bennington School,Elementary,893,0.75,1.0,0.75,0.75,1.0,0.75,0.25,0.8,0.88,0.84,0.87,0.95,0.93,0.5,1.0,1.0,0.5,0.5,November 2016,0.16,0.189,0.073,0.83,0.168,0.755,0.053,0.432,0.437,0.065,1.9,0.42,0.915,0.34,0.962,6.0,bronx
11X078,P.S. 078 Anne Hutchinson,Elementary,782,0.5,0.75,0.75,0.75,0.25,0.5,0.5,0.89,0.9,0.86,0.85,0.83,0.86,1.0,0.0,0.0,1.0,1,February 2017,0.065,0.193,0.077,0.841,0.185,0.771,0.013,0.71,0.244,0.023,19.9,0.729,0.902,0.38,0.967,2.0,bronx
11X083,P.S. 083 Donald Hertz,K-8,1648,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.8,0.86,0.73,0.85,0.94,0.87,1.0,1.0,1.0,0.5,0.5,May-19,0.174,0.203,0.044,0.731,0.119,0.636,0.098,0.07,0.481,0.338,5.9,0.898,0.945,0.135,0.964,5.0,bronx
11X087,P.S. 087 Bronx,Elementary,588,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.84,0.87,0.79,0.88,0.94,0.94,1.0,0.0,1.0,1.0,1,December 2016,0.044,0.213,0.07,0.719,0.151,0.655,0.049,0.69,0.184,0.02,10.7,0.875,0.923,0.271,0.957,5.0,bronx
11X089,P.S. 089 Bronx,K-8,1500,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.86,0.84,0.87,0.87,0.91,0.9,1.0,0.0,0.0,1.0,1,April 2017,0.206,0.178,0.039,0.844,0.132,0.761,0.101,0.202,0.541,0.144,8.9,0.747,0.919,0.3,0.964,5.0,bronx
11X096,P.S. 096 Richard Rodgers,Elementary,897,0.75,0.75,0.75,0.75,0.75,1.0,0.25,0.8,0.92,0.84,0.9,0.94,0.94,1.0,1.0,1.0,0.5,0,November 2017,0.08,0.216,0.055,0.839,0.156,0.757,0.039,0.194,0.645,0.108,16.9,0.792,0.911,0.328,0.957,6.0,bronx
11X097,P.S. 097 Bronx,Elementary,589,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.77,0.76,0.79,0.75,0.94,0.83,0.5,1.0,1.0,0.5,0.5,December 2017,0.083,0.222,0.087,0.661,0.078,0.594,0.165,0.297,0.379,0.143,12.9,0.878,0.932,0.232,0.949,5.0,bronx
11X103,P.S. 103 Hector Fontanez,Elementary,1019,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.8,0.86,0.76,0.87,0.93,0.91,1.0,1.0,1.0,1.0,0,December 2017,0.18,0.255,0.08,0.884,0.17,0.82,0.026,0.465,0.444,0.032,9.2,0.843,0.892,0.408,0.969,5.0,bronx
11X105,P.S. 105 Sen Abraham Bernstein,Elementary,975,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.77,0.87,0.81,0.86,0.91,0.87,0.5,1.0,1.0,0.5,0.5,March 2018,0.279,0.21,0.024,0.874,0.169,0.793,0.096,0.107,0.629,0.15,12.9,0.962,0.915,0.308,0.948,5.0,bronx
11X106,P.S. 106 Parkchester,Elementary,1053,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.87,0.89,0.86,0.9,0.93,0.93,1.0,1.0,1.0,1.0,1,December 2016,0.175,0.229,0.076,0.792,0.162,0.733,0.36,0.246,0.338,0.035,27.2,0.893,0.925,0.25,0.953,5.0,bronx
11X108,P.S. 108 Philip J. Abinanti,Elementary,570,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.73,0.8,0.83,0.73,0.94,0.79,0.5,1.0,1.0,0.5,0.5,April 2018,0.135,0.168,0.04,0.608,0.074,0.521,0.133,0.046,0.416,0.388,13.1,0.805,0.946,0.132,0.963,5.0,bronx
11X111,P.S. 111 Seton Falls,Elementary,603,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.68,0.64,0.65,0.62,0.89,0.74,1.0,0.0,0.0,0.0,1,January 2017,0.06,0.295,0.114,0.87,0.242,0.806,0.013,0.6,0.357,0.017,6,0.815,0.898,0.422,0.966,3.0,bronx
11X112,P.S. 112 Bronxwood,Elementary,374,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.86,0.88,0.81,0.91,0.9,0.91,0.0,0.0,0.0,1.0,1,May 2018,0.056,0.238,0.11,0.926,0.251,0.872,0,0.524,0.455,0.021,1.9,0.838,0.912,0.37,0.967,5.0,bronx
11X121,P.S. 121 Throop,Elementary,807,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.78,0.73,0.67,0.67,0.92,0.8,1.0,0.0,1.0,1.0,1,April 2018,0.048,0.2,0.076,0.745,0.172,0.658,0.087,0.548,0.304,0.052,4.9,0.885,0.92,0.293,0.96,4.0,bronx
11X127,J.H.S. 127 The Castle Hill,Middle,850,0.75,0.75,0.75,0.75,0.25,0.75,0.5,0.78,0.8,0.7,0.84,0.82,0.88,1.0,1.0,1.0,0.5,0.5,January 2018,0.132,0.195,0.042,0.776,0.2,0.688,0.322,0.22,0.406,0.026,13.9,0.623,0.935,0.211,0.957,3.0,bronx
11X144,J.H.S. 144 Michelangelo,Middle,485,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.88,0.96,0.81,0.97,0.91,0.94,0.5,1.0,1.0,0.5,1,April 2017,0.107,0.252,0.109,0.792,0.202,0.722,0.064,0.588,0.305,0.039,4,0.825,0.9,0.364,0.959,6.0,bronx
11X153,P.S. 153 Helen Keller,Elementary,606,0.75,0.75,1.0,1.0,1.0,0.75,0.5,0.74,0.8,0.78,0.83,0.96,0.88,0.5,0.5,1.0,0.5,1,April-19,0.017,0.125,0.02,0.525,0.05,0.444,0.14,0.574,0.233,0.038,4.9,0.844,0.951,0.131,0.959,6.0,bronx
11X160,P.S. 160 Walt Disney,Elementary,334,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.6,0.62,0.67,0.64,0.91,0.74,1.0,0.0,0.0,1.0,1,January 2017,0.045,0.29,0.117,0.531,0.105,0.464,0.021,0.602,0.323,0.015,15.1,0.605,0.942,0.164,0.969,4.0,bronx
11X169,Baychester Academy,Elementary,388,1.0,0.75,0.75,0.75,1.0,0.75,0.5,0.86,0.87,0.83,0.89,0.95,0.92,0.5,1.0,1.0,0.5,0.5,April-19,0.062,0.209,0.062,0.719,0.175,0.642,0.021,0.709,0.235,0.018,0.4,0.786,0.927,0.277,0.968,6.0,bronx
11X175,P.S. 175 City Island,K-8,312,1.0,0.75,1.0,0.75,1.0,0.75,0.25,0.85,0.93,0.74,0.88,0.96,0.92,0.5,1.0,0.5,0.5,1,December 2017,0.035,0.202,0,0.468,0.064,0.391,0.045,0.09,0.394,0.442,.,0.708,0.95,0.064,0.983,6.0,bronx
11X178,P.S. 178 - Dr. Selman Waksman,Elementary,410,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.67,0.77,0.66,0.76,0.9,0.81,1.0,1.0,1.0,1.0,0.5,December 2016,0.046,0.222,0.112,0.61,0.176,0.534,0.034,0.602,0.29,0.061,7.9,0.902,0.929,0.241,0.957,4.0,bronx
11X180,M.S. 180 Dr. Daniel Hale Williams,Middle,1016,0.75,0.5,0.75,0.75,1.0,0.5,0.5,0.74,0.72,0.63,0.78,0.95,0.78,1.0,1.0,1.0,0.5,1,March 2018,0.032,0.204,0.083,0.567,0.078,0.468,0.031,0.67,0.242,0.03,2.9,0.779,0.945,0.141,0.961,5.0,bronx
11X181,I.S. 181 Pablo Casals,Middle,890,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.85,0.9,0.76,0.92,0.88,0.9,0.5,0.5,1.0,0.5,0.5,December-18,0.036,0.236,0.071,0.649,0.098,0.546,0.051,0.604,0.272,0.037,13.1,0.806,0.932,0.236,0.961,5.0,bronx
11X189,Cornerstone Academy for Social Action,Elementary,341,0.75,0.75,0.75,1.0,1.0,1.0,0.5,0.76,0.85,0.77,0.95,0.95,0.95,1.0,1.0,1.0,0.5,1,November-18,0.041,0.249,0.132,0.84,0.205,0.777,0.006,0.519,0.419,0.026,8,0.813,0.921,0.292,0.96,7.0,bronx
11X194,P.S./M.S. 194,K-8,1292,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.8,0.8,0.76,0.81,0.91,0.86,0.5,0.5,0.5,0.5,1,March 2017,0.187,0.149,0.047,0.868,0.149,0.792,0.38,0.063,0.483,0.046,8.8,0.891,0.938,0.205,0.969,5.0,bronx
11X287,North Bronx School of Empowerment,Middle,563,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.67,0.61,0.55,0.69,0.85,0.77,1.0,0.0,1.0,1.0,1,8-May-15,0.135,0.266,0.105,0.884,0.258,0.812,0.039,0.572,0.352,0.02,5,0.667,0.89,0.391,0.952,2.0,bronx
11X326,Bronx Green Middle School,Middle,407,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.83,0.89,0.89,0.5,1.0,1.0,0.5,1,January-19,0.221,0.224,0.059,0.856,0.165,0.767,0.066,0.179,0.59,0.15,8.7,0.923,0.912,0.293,0.969,5.0,bronx
11X355,Bronx Alliance Middle School,Middle,300,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.74,0.77,0.65,0.88,0.9,0.86,1.0,1.0,1.0,1.0,1,November-18,0.063,0.243,0.1,0.852,0.22,0.79,0.027,0.62,0.347,0.003,1.5,0.643,0.918,0.255,0.953,5.0,bronx
11X357,Young Voices Academy of the Bronx,Elementary,389,0.75,0.75,0.75,1.0,1.0,1.0,0.5,0.89,0.95,0.95,0.93,0.95,0.94,1.0,1.0,1.0,0.5,1,October 2017,0.213,0.152,0.008,0.806,0.208,0.684,0.126,0.082,0.638,0.147,6.1,0.871,0.934,0.227,0.987,7.0,bronx
11X462,Cornerstone Academy for Social Action Middle Schoo,Middle,257,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.84,0.88,0.72,0.91,0.87,0.88,1.0,0.5,1.0,0.5,1,January 2018,0.023,0.237,0.027,0.774,0.136,0.696,0,0.611,0.358,0.016,10.1,0.85,0.918,0.243,0.969,4.0,bronx
11X468,Pelham Academy of Academics and Community Engageme,Middle,332,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.84,0.9,0.77,0.9,0.93,0.92,0.5,1.0,1.0,0.5,0.5,November-18,0.151,0.232,0.048,0.799,0.133,0.699,0.087,0.169,0.611,0.13,10.1,0.621,0.921,0.283,0.978,6.0,bronx
11X498,P.S./M.S. 11X498 - VAN NEST ACADEMY,K-8,652,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.88,0.88,0.83,0.9,0.96,0.91,0.5,1.0,1.0,0.5,0.5,February-19,0.071,0.218,0.038,0.707,0.075,0.601,0.067,0.113,0.637,0.173,9.1,0.933,0.943,0.147,0.966,7.0,bronx
11X529,One World Middle School at Edenwald,Middle,344,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.85,0.93,0.79,0.95,0.92,0.94,0.5,0.5,0.5,0.5,0.5,18-Dec-15,0.061,0.279,0.026,0.755,0.157,0.672,0.049,0.561,0.346,0.009,8.1,0.622,0.926,0.233,0.95,6.0,bronx
11X532,Baychester Middle School,Middle,281,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.78,0.67,0.69,0.75,0.91,0.78,1.0,1.0,1.0,1.0,1,November 2017,0.053,0.228,0.107,0.834,0.171,0.758,0.021,0.623,0.31,0.011,8.1,0.6,0.916,0.277,0.956,4.0,bronx
11X556,Bronx Park Middle School,Middle,405,0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.87,0.96,0.81,0.97,0.9,0.95,1.0,1.0,1.0,0.5,0.5,February 2018,0.205,0.183,0.044,0.865,0.254,0.76,0.074,0.188,0.61,0.114,2.1,0.692,0.9,0.343,0.995,6.0,bronx
11X566,Pelham Gardens Middle School,Middle,474,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.85,0.69,0.89,0.91,0.9,0.5,1.0,1.0,0.5,1,February 2018,0.086,0.238,0.08,0.758,0.143,0.673,0.042,0.542,0.34,0.044,7.1,0.73,0.904,0.354,0.976,5.0,bronx
11X567,Linden Tree Elementary School,Elementary,367,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.71,0.81,0.73,0.94,0.83,0.0,1.0,0.0,1.0,1,October 2017,0.3,0.27,0.022,0.847,0.243,0.76,0.177,0.147,0.64,0.022,7.1,0.545,0.909,0.349,0.97,5.0,bronx
12X006,P.S. 006 West Farms,Elementary,484,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.92,0.93,0.92,0.95,0.95,0.97,1.0,1.0,1.0,1.0,1,May 2017,0.101,0.304,0.145,0.964,0.36,0.911,0.004,0.24,0.746,0.008,3.2,0.911,0.887,0.474,0.959,6.0,bronx
12X044,P.S. 044 David C. Farragut,Elementary,265,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.77,0.8,0.72,0.81,0.93,0.85,0.0,0.0,1.0,1.0,1,December 2016,0.185,0.204,0.015,0.959,0.442,0.883,0.008,0.362,0.619,0.008,7.7,0.444,0.895,0.437,0.974,5.0,bronx
12X047,P.S. 047 John Randolph,Elementary,1054,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.91,0.94,0.87,0.94,0.93,0.94,1.0,1.0,1.0,1.0,1,January 2018,0.24,0.196,0.07,0.914,0.132,0.879,0.128,0.173,0.647,0.026,15.6,0.825,0.929,0.228,0.961,5.0,bronx
12X057,P.S. 057 Crescent,Elementary,538,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.64,0.64,0.58,0.66,0.94,0.79,1.0,0.0,0.0,0.0,0,March 2018,0.184,0.257,0.106,0.947,0.277,0.892,0.015,0.249,0.682,0.024,4,0.698,0.886,0.465,0.952,4.0,bronx
